# Source: http://cs.joensuu.fi/sipu/datasets/

param k := 15;
param m := 625;
param n := 2;

param A : 1 2 :=
1	0.719692736	0.543503673
2	0.614831896	0.508018942
3	0.660535652	0.564650106
4	0.643880614	0.549800736
5	0.675781619	0.543653732
6	0.66636998	0.544589973
7	0.652328211	0.569412865
8	0.712062354	0.561780489
9	0.66208472	0.569369369
10	0.669930218	0.500821522
11	0.66492904	0.524866931
12	0.62806214	0.653586477
13	0.657237196	0.582471307
14	0.65976624	0.491606996
15	0.633689319	0.621410668
16	0.65781767	0.523969836
17	0.662452353	0.580630359
18	0.645669838	0.615304985
19	0.653355991	0.543170932
20	0.645255539	0.578295737
21	0.634896932	0.640881437
22	0.643021285	0.52065439
23	0.629817219	0.547923905
24	0.678837642	0.614475308
25	0.668800002	0.561494506
26	0.63877017	0.574213683
27	0.655162288	0.463188113
28	0.653449322	0.568276544
29	0.646520061	0.587177522
30	0.579268216	0.625656918
31	0.571319143	0.55810838
32	0.713002494	0.577558488
33	0.756617683	0.600785094
34	0.607381347	0.544119134
35	0.641196777	0.571299483
36	0.624542877	0.519548517
37	0.682459341	0.554605903
38	0.63837522	0.546778885
39	0.825897771	0.189047829
40	0.90919914	0.345325047
41	0.87881078	0.287126958
42	0.897440567	0.327934452
43	0.86337246	0.270654118
44	0.890927881	0.329762351
45	0.885174364	0.300384392
46	0.878158601	0.291268819
47	0.83503966	0.205754457
48	0.884190974	0.305651699
49	0.869170367	0.256795359
50	0.889298003	0.33019187
51	0.913199855	0.364316278
52	0.881846316	0.29125142
53	0.863762857	0.279357571
54	0.876297671	0.290320616
55	0.882251509	0.288765652
56	0.879260363	0.28114415
57	0.856280439	0.255080548
58	0.890600084	0.30663361
59	0.865179896	0.269067619
60	0.876577665	0.291707036
61	0.879073701	0.293143475
62	0.856265643	0.252968841
63	0.875094611	0.288884177
64	0.875961907	0.292462771
65	0.840287824	0.207140877
66	0.884843153	0.320249882
67	0.903952114	0.351351351
68	0.873167667	0.27281802
69	0.876330679	0.291279692
70	0.871092759	0.281979264
71	0.878780049	0.291050254
72	0.867115946	0.283747356
73	0.86823478	0.28701387
74	0.88414317	0.299248071
75	0.878517129	0.294349389
76	0.87600402	0.294821315
77	0.883064172	0.292971668
78	0.394303164	0.832090993
79	0.394632099	0.803089269
80	0.497724202	0.826251719
81	0.445165167	0.837804129
82	0.424485513	0.759093553
83	0.461790613	0.808148885
84	0.503028137	0.809066641
85	0.43215004	0.797639281
86	0.393672611	0.735322166
87	0.4270248	0.800604588
88	0.439985295	0.80989523
89	0.414069996	0.823641988
90	0.503675763	0.82741305
91	0.446373918	0.746309134
92	0.438827762	0.783371664
93	0.427572266	0.817978872
94	0.442336782	0.760490847
95	0.433131154	0.796993372
96	0.420057979	0.784875521
97	0.419711971	0.804430018
98	0.454027064	0.788508484
99	0.429436611	0.827291262
100	0.454063486	0.78185802
101	0.393114901	0.803615565
102	0.441889476	0.801072165
103	0.39868517	0.799383451
104	0.429749611	0.768785442
105	0.445375731	0.746437445
106	0.448391918	0.809546179
107	0.435944743	0.785963997
108	0.432371986	0.725018078
109	0.458964503	0.805148782
110	0.438546631	0.83895676
111	0.436048318	0.871882867
112	0.529045872	0.832572705
113	0.498774746	0.783009564
114	0.466778133	0.799026788
115	0.484538347	0.809821288
116	0.515101987	0.824805493
117	0.461183961	0.765939748
118	0.909776199	0.796252861
119	0.887267483	0.731265121
120	0.858406566	0.707134896
121	0.901732657	0.720852295
122	0.902838971	0.742788171
123	0.914628275	0.739497736
124	0.878375994	0.718883035
125	0.959149458	0.690464152
126	0.904426737	0.647929885
127	0.89035879	0.7308704
128	0.892619222	0.75752119
129	0.929237998	0.773599308
130	0.919278893	0.737033714
131	0.800658553	0.829608486
132	0.883329369	0.73923785
133	0.911634853	0.743399283
134	0.911396972	0.795617827
135	0.895029894	0.726658946
136	0.900767477	0.740475297
137	0.924283485	0.738243977
138	0.932242802	0.727508196
139	0.962976031	0.729898275
140	0.953967309	0.711301766
141	0.945519712	0.727084115
142	0.871805261	0.722265899
143	0.860632853	0.750386838
144	0.883311158	0.746187346
145	0.91099747	0.733239818
146	0.8999514	0.769690149
147	0.901457216	0.759251225
148	0.854236262	0.770121842
149	0.954039015	0.747882584
150	0.88920581	0.74803808
151	0.898296481	0.814545988
152	0.846481818	0.72698625
153	0.901153321	0.736120309
154	0.876790505	0.762081695
155	0.89321563	0.782630065
156	0.888298678	0.736083337
157	0.943678131	0.120841421
158	0.983382522	0.07868774
159	0.906377583	0.113662486
160	0.919802457	0.112258668
161	0.960607471	0.167281585
162	0.882750033	0.127948588
163	0.947574133	0.107681852
164	0.930686905	0.115686115
165	0.943717967	0.096993916
166	0.942262231	0.164940438
167	0.971952884	0.131567415
168	0.889242232	0.115272907
169	0.926193357	0.154186172
170	0.902258497	0.089772573
171	0.928723539	0.06918397
172	0.913552692	0.132941874
173	0.955405973	0.097015664
174	0.930930476	0.12604131
175	0.983255045	0.082067342
176	0.894807949	0.096847119
177	0.975038499	0.104275066
178	0.915040297	0.083486383
179	0.938681506	0.08446612
180	0.86540298	0.105931157
181	0.950548206	0.112320649
182	0.952538889	0.139439017
183	0.938272898	0.117100806
184	0.914802417	0.104979693
185	0.916436848	0.112054239
186	0.970765758	0.112214085
187	0.947710715	0.093023863
188	0.923140749	0.090112925
189	0.92643579	0.131752271
190	0.910096029	0.143255748
191	0.932109634	0.081072382
192	0.934062757	0.10376943
193	1	0.130523523
194	0.929407587	0.14418329
195	0.922070856	0.108487606
196	0.971919876	0.109467343
197	0.86428756	0.12365993
198	0.373311647	0.547884759
199	0.431456886	0.61263436
200	0.394784616	0.587888673
201	0.365918008	0.588761846
202	0.349733039	0.560811626
203	0.366650998	0.573925525
204	0.348248848	0.551667781
205	0.304732681	0.566454082
206	0.319310534	0.548123984
207	0.389317921	0.548289267
208	0.37040245	0.543672218
209	0.367523984	0.545089084
210	0.333032474	0.561918587
211	0.337458869	0.532790727
212	0.362255333	0.527098251
213	0.343534492	0.534023825
214	0.301823484	0.568677791
215	0.403521312	0.60404617
216	0.349545239	0.566990165
217	0.406290512	0.563705166
218	0.403525865	0.568775656
219	0.347083348	0.530432182
220	0.363782775	0.559551344
221	0.278696734	0.553066162
222	0.349127525	0.557186275
223	0.35773333	0.55386213
224	0.340231484	0.545696934
225	0.339739789	0.562288299
226	0.419463847	0.584036058
227	0.323873511	0.528777178
228	0.364881122	0.55071088
229	0.402062161	0.596193055
230	0.363030436	0.526878599
231	0.32378018	0.565076362
232	0.339523534	0.53889206
233	0.350330585	0.554899498
234	0.347296188	0.556836136
235	0.38220086	0.549335334
236	0.285215111	0.553584846
237	0.348559572	0.553669662
238	0.424474131	0.551079504
239	0.161866757	0.334681694
240	0.163828986	0.315253334
241	0.193731341	0.295257358
242	0.189706724	0.298596726
243	0.110961503	0.336753168
244	0.165791214	0.305482066
245	0.151461484	0.325388877
246	0.161874725	0.33368456
247	0.149498118	0.305118879
248	0.123800212	0.325008291
249	0.141361245	0.265318306
250	0.124100693	0.308072224
251	0.154796362	0.315655668
252	0.188816665	0.330953041
253	0.171475302	0.281978176
254	0.155284643	0.351843938
255	0.108459776	0.357430937
256	0.175870966	0.326166359
257	0.190305409	0.238194501
258	0.142426584	0.40614048
259	0.157112565	0.317518363
260	0.162751126	0.392028359
261	0.056688364	0.335958288
262	0.153440785	0.325734666
263	0.162548529	0.372057392
264	0.199005683	0.316598433
265	0.152249107	0.339006236
266	0.133653466	0.315694814
267	0.134495722	0.347847787
268	0.157365242	0.295816275
269	0.2151474	0.387367814
270	0.144402471	0.356545803
271	0.107057534	0.291125283
272	0.149191947	0.289812806
273	0.166940779	0.347057256
274	0.189403967	0.309123728
275	0.154210197	0.305915934
276	0.156189498	0.323832825
277	0.157242318	0.39002974
278	0.152210409	0.27662714
279	0.168042541	0.335485274
280	0.157108012	0.315058692
281	0.653395827	0.357608182
282	0.605143679	0.369753217
283	0.662512677	0.372889244
284	0.676168601	0.38261158
285	0.66541163	0.372970798
286	0.776925152	0.416203168
287	0.683711343	0.368221088
288	0.618345468	0.320173765
289	0.575202625	0.354114404
290	0.682672182	0.311919403
291	0.637370204	0.421771681
292	0.662282763	0.360694188
293	0.646797778	0.393737733
294	0.662074476	0.374800872
295	0.69085572	0.392158846
296	0.645106437	0.406759203
297	0.652442029	0.348979758
298	0.74932648	0.461084017
299	0.621756604	0.374427898
300	0.617039972	0.416457616
301	0.661863912	0.388013723
302	0.746416145	0.422054402
303	0.739931914	0.346989838
304	0.607775159	0.374423548
305	0.663939959	0.376786442
306	0.681046856	0.312007481
307	0.709496889	0.392277371
308	0.651158159	0.337822071
309	0.663379972	0.343764646
310	0.684173445	0.363841089
311	0.717436856	0.401583237
312	0.725064962	0.366989077
313	0.653373064	0.409972435
314	0.686118601	0.42959
315	0.65052419	0.382671386
316	0.658276358	0.373472084
317	0.678171804	0.374583394
318	0.652020902	0.370980878
319	0.686779886	0.331837088
320	0.667924739	0.354373202
321	0.680689466	0.395650448
322	0.654050283	0.401173292
323	0.213800929	0.879562
324	0.243145575	0.878940014
325	0.242639083	0.86787258
326	0.245958026	0.848041886
327	0.224320021	0.874171818
328	0.249478427	0.897091781
329	0.241407569	0.861358039
330	0.30167552	0.924346072
331	0.33398058	0.886560429
332	0.23970257	0.870645419
333	0.239166486	0.858631957
334	0.265518847	0.836788508
335	0.299948896	0.881729164
336	0.248141062	0.863227259
337	0.252104217	0.760975822
338	0.282361685	0.820799556
339	0.260960422	0.818837909
340	0.150153712	0.878897606
341	0.265146661	0.779216754
342	0.241767235	0.788785768
343	0.267708712	0.977700936
344	0.25521601	0.942187933
345	0.224551072	0.860868714
346	0.232932655	0.881271374
347	0.232604858	0.90867355
348	0.266641095	0.828739663
349	0.364265365	0.91270341
350	0.256376957	0.816025923
351	0.225661939	0.877751499
352	0.26153179	0.89011945
353	0.237656116	0.87468724
354	0.242178119	0.863711146
355	0.224077588	0.855177326
356	0.24512829	0.878490923
357	0.238065862	0.841833988
358	0.11642706	0.860677334
359	0.20106238	0.869360127
360	0.223852227	0.854616234
361	0.243455161	0.830133694
362	0.303847174	0.840720503
363	0.234941549	0.904019529
364	0.252463883	0.838185802
365	0.298696894	0.134471828
366	0.349280042	0.141861717
367	0.314219439	0.043819559
368	0.373271811	0.124831047
369	0.291516094	0.107666629
370	0.388517778	0.040612852
371	0.324357239	0.107850397
372	0.315186895	0.125473693
373	0.320661558	0.063177239
374	0.296327196	0.080788574
375	0.354401868	0.110822228
376	0.326540275	0.142461955
377	0.334647556	0.16521446
378	0.265865993	0.109567383
379	0.347716178	0.114711815
380	0.401493069	0.094176494
381	0.308151784	0.09025646
382	0.317196927	0.098404258
383	0.368381036	0.189054353
384	0.350794964	0.087780478
385	0.313881399	0.169821723
386	0.271332688	0.157214547
387	0.307792118	0.146221055
388	0.340930328	0.121286162
389	0.353091818	0.073901059
390	0.318197391	0.127345088
391	0.330000353	0.116587559
392	0.302630456	0.135657081
393	0.386083203	0.104658914
394	0.377979337	0.192606849
395	0.398108111	0.115131547
396	0.350815452	0.110238301
397	0.336591573	0.116673463
398	0.326003053	0.131419531
399	0.315169823	0.161743518
400	0.392348903	0.06328489
401	0.325945005	0.140152343
402	0.436711879	0.06459628
403	0.343778063	0.245444116
404	0.355123476	0.154949518
405	0.343839525	0
406	0.332912964	0.121314435
407	0.277280834	0.151208904
408	0.114800596	0.550819619
409	0.115162538	0.5691943
410	0	0.559617674
411	0.117795157	0.545250018
412	0.124229308	0.528508593
413	0.136421529	0.568731073
414	0.171863423	0.579731089
415	0.106891359	0.574671473
416	0.122024646	0.608066244
417	0.139743886	0.571549582
418	0.142609832	0.559865599
419	0.132789585	0.574871552
420	0.108731802	0.541950883
421	0.106986967	0.510113251
422	0.042935694	0.59664867
423	0.108537173	0.516321149
424	0.178865527	0.557689736
425	0.159657543	0.50265812
426	0.098016943	0.527421205
427	0.099471541	0.587206881
428	0.137426544	0.558294323
429	0.110617772	0.584334002
430	0.119026671	0.55653058
431	0.258744379	0.540945049
432	0.096766079	0.543355788
